,i,reward,eplen,epsilon,lr,loss,avg_Q,BP,IS,code,date,start_index
376,11309,7.447435680254092,30,0.021933000070209308,1.9960000000000002e-05,0.12440043687820435,1.7565040588378906,0.10124262139882031,-43085491.18260956,000001,20231207,125
377,11339,6.635848966613668,30,0.0217319171168987,1.9960000000000002e-05,0.14485874772071838,1.3574670553207397,-0.7005658409842396,-32526886.838272095,000001,20231207,170
378,11369,7.436908320084786,30,0.021532677703185163,1.9960000000000002e-05,0.09568789601325989,1.105910301208496,9.225692485650892,-33488071.322273254,000001,20231207,62
379,11399,7.400873478030693,30,0.021335264927396087,1.9960000000000002e-05,0.18729209899902344,2.0919623374938965,-5.5149507334518955,-793373.8862419128,000001,20231207,175
380,11429,7.428341618191421,30,0.021139662042814318,1.9960000000000002e-05,0.1381402611732483,1.9365012645721436,9.447206063807998,-25769745.490707397,000001,20231207,137
381,11459,9.224154579142397,30,0.020945852456257526,1.9960000000000002e-05,0.11412233114242554,1.725346326828003,-5.609909094533417,-21939432.534427643,000001,20231207,188
382,11489,7.398727945060738,30,0.0207538197266706,1.9960000000000002e-05,0.1138763278722763,1.6248180866241455,9.459593635859232,1157845.0412750244,000001,20231207,136
383,11519,7.330915649867361,30,0.020563547563730914,1.9960000000000002e-05,0.052226535975933075,1.8814467191696167,-4.546042611453169,62615952.0988121,000001,20231207,18
384,11549,7.398727945060738,30,0.020375019826466435,1.9960000000000002e-05,0.10671776533126831,1.7722028493881226,9.459593635859232,1157845.0412750244,000001,20231207,136
385,11579,7.386059353471115,30,0.020188220521886437,1.9960000000000002e-05,0.09527141600847244,1.6300625801086426,-1.5698013003537,12648783.910121918,000001,20231207,83
386,11609,7.3542134891131035,30,0.020003133803624822,1.9960000000000002e-05,0.16005587577819824,1.0214498043060303,-5.66869385960613,41455468.47087479,000001,20231207,22
387,11639,7.41780518793011,30,0.019819743970595848,1.9960000000000002e-05,0.04999331757426262,2.1223745346069336,-7.384836945078564,-16172325.630374908,000001,20231207,187
388,11669,7.1254383023872485,30,0.019638035465662187,1.9960000000000002e-05,0.06665171682834625,2.271782875061035,-2.1306454465108176,-23056502.966262817,000001,20231207,89
389,11699,7.424321105794785,30,0.01945799287431521,1.9960000000000002e-05,0.06653222441673279,1.3001904487609863,-2.5256069466619717,-21997132.45342636,000001,20231207,33
390,11729,7.426227392913805,30,0.019279600923367352,1.9960000000000002e-05,0.13196152448654175,1.7971585988998413,3.624844339057864,-23847376.52269745,000001,20231207,196
391,11759,6.686199362719055,30,0.01910284447965647,1.9960000000000002e-05,0.10780830681324005,1.8292056322097778,-17.27730628887013,12495205.95905304,000001,20231207,43
392,11789,7.341749868073872,30,0.01892770854876209,1.9960000000000002e-05,0.24187442660331726,1.4200228452682495,6.117377365447242,53076232.15747452,000001,20231207,143
393,11819,7.396615953512931,30,0.018754178273733404,1.9960000000000002e-05,0.13446593284606934,1.4296138286590576,6.710711222440122,3080214.0092926025,000001,20231207,204
394,11849,7.407222869242975,30,0.018582238933828956,1.9960000000000002e-05,0.0710667222738266,2.3046798706054688,1.3830154203433127,-6560480.7902908325,000001,20231207,167
395,11879,7.424237665782481,30,0.018411875943267854,1.9960000000000002e-05,0.15520025789737701,1.8323273658752441,-1.161815122218274,-21968282.493923187,000001,20231207,87
396,11909,7.39243122676579,30,0.018243074849992446,1.9960000000000002e-05,0.1656859964132309,1.5421984195709229,-17.255763223868204,6852827.046577454,000001,20231207,45
397,11939,7.392415474297831,30,0.01807582133444235,1.9960000000000002e-05,0.04178190231323242,1.4927716255187988,-6.289051860209323,6881677.006065369,000001,20231207,93
398,11969,7.367029085140128,30,0.017910101208339697,1.9960000000000002e-05,0.04759152978658676,1.832761287689209,7.7743015870283125,29978954.581775665,000001,20231207,65
399,11999,7.390308019118411,30,0.01774590041348553,1.9960000000000002e-05,0.0453239344060421,1.6259347200393677,-9.05527098716141,8775196.014595032,000001,20231207,37
400,12029,7.386059353471115,30,0.017583205020567236,1.9960000000000002e-05,0.2345966100692749,2.1055843830108643,-1.5698013003537,12648783.910121918,000001,20231207,83
401,12059,7.496586921850071,30,0.01742200122797691,1.9960000000000002e-05,0.1600317358970642,1.6446539163589478,-1.7602167687089674,-87357677.3659935,000001,20231207,55
402,12089,8.58350026497087,30,0.01726227536064055,1.9960000000000002e-05,0.35085636377334595,1.4274611473083496,-1.3971371751229407,14970724.817199707,000001,20231207,79
403,12119,7.3542134891131035,30,0.017104013868857976,1.9960000000000002e-05,0.1760944277048111,1.6527621746063232,-5.66869385960613,41455468.47087479,000001,20231207,22
404,12149,7.502989941768124,30,0.01694720332715342,1.9960000000000002e-05,0.15491348505020142,1.4532544612884521,-1.7356398390252177,-2715742.854259491,000001,20231207,171
405,12179,7.428572036150978,30,0.016791830433136604,1.9960000000000002e-05,0.20527446269989014,1.955325961112976,-17.229087707864906,-25841870.389465332,000001,20231207,47
406,12209,7.400873478030693,30,0.016637882006374304,1.9960000000000002e-05,0.1020871251821518,1.5603506565093994,-4.490343072800958,-793373.8862419128,000001,20231207,174
407,12239,7.39029676735559,30,0.016485344987272235,1.9960000000000002e-05,0.0792679414153099,1.245813250541687,-7.6790832578322155,8804045.974086761,000001,20231207,95
408,12269,7.411455796717835,30,0.016334206435967186,1.9960000000000002e-05,0.07627004384994507,1.9850151538848877,-8.135157134971232,-10405218.726325989,000001,20231207,113
409,12299,7.328854266030735,30,0.01618445353122933,1.9960000000000002e-05,0.11773013323545456,1.3005459308624268,2.6108917266422997,64552746.04656601,000001,20231207,12
410,12329,7.39243122676579,30,0.016036073569374577,1.9960000000000002e-05,0.2519344091415405,1.9650824069976807,-17.255763223868204,6852827.046577454,000001,20231207,45
411,12359,7.367010058231866,30,0.01588905396318692,1.9960000000000002e-05,0.11917812377214432,1.5980284214019775,1.640180558638409,29964529.602020264,000001,20231207,73
412,12389,7.4200701754385925,30,0.01574338224085063,1.9960000000000002e-05,0.21029838919639587,2.2171010971069336,-0.8556876061138871,-18152394.51739502,000001,20231207,30
413,12419,7.392391970417311,30,0.01559904604489229,1.9960000000000002e-05,0.0854160338640213,1.1310710906982422,9.051673113730919,6924951.945327759,000001,20231207,139
414,12449,7.367029085140128,30,0.015456033131132462,1.9960000000000002e-05,0.19556207954883575,1.8430206775665283,-9.966780960182525,29978954.581775665,000001,20231207,181
415,12479,7.44345029239766,30,0.01531433136764703,1.9960000000000002e-05,0.052528586238622665,1.8562554121017456,-14.32759970960238,-39298453.165584564,000001,20231207,49
416,12509,7.402951928156359,30,0.015173928733738023,1.9960000000000002e-05,0.06421815603971481,1.833040714263916,9.504331180520678,-2686892.894760132,000001,20231207,134
417,12539,7.443326259946939,30,0.015034813318913896,1.9960000000000002e-05,0.11149220168590546,2.317514657974243,-10.200678816922712,-39269603.20607376,000001,20231207,105
418,12569,7.382820349761534,30,0.014896973321879142,1.9960000000000002e-05,0.0722350925207138,2.107612133026123,-1.6237755782337624,15587633.117847443,000001,20231207,78
419,12599,7.358459904407841,30,0.014760397049533183,1.9960000000000002e-05,0.1706772744655609,1.0499646663665771,-5.281094569983421,37610730.53484726,000001,20231207,19
420,12629,7.402989941768123,30,0.014625072915978431,1.9960000000000002e-05,0.0721202865242958,1.8288333415985107,0.6551113691592743,-2715742.854259491,000001,20231207,159
421,12659,10.224321105794782,30,0.01449098944153745,1.9960000000000002e-05,0.06306339800357819,1.7895469665527344,-5.955491531048002,-21997132.453422546,000001,20231207,35
422,12689,7.394554434413163,30,0.014358135251779112,1.9960000000000002e-05,0.11998993158340454,1.2424098253250122,-17.23327565826734,4930458.078556061,000001,20231207,46
423,12719,7.409339332980398,30,0.014226499076553706,1.9960000000000002e-05,0.14320822060108185,2.147622585296631,-7.816037386797244,-8482849.75830841,000001,20231207,112
424,12749,7.458172944297065,30,0.014096069749036872,1.9960000000000002e-05,0.1254800707101822,1.3872148990631104,6.042816804992764,-52726185.98218918,000001,20231207,59
425,12779,8.593992033988311,30,0.01396683620478231,1.9960000000000002e-05,0.17819690704345703,1.2380871772766113,-16.735494149694507,5439659.863731384,000001,20231207,45
426,12809,7.402951928156359,30,0.013838787480783177,1.9960000000000002e-05,0.08169325441122055,1.1344512701034546,9.504331180520678,-2686892.894760132,000001,20231207,134
427,12839,7.390308019118411,30,0.01371191271454208,1.9960000000000002e-05,0.06475789844989777,1.9808871746063232,-9.05527098716141,8775196.014595032,000001,20231207,37
428,12869,7.386059353471122,30,0.013586201143149597,1.9960000000000002e-05,0.057343460619449615,1.903698205947876,-0.8860055501410534,12648783.910114288,000001,20231207,81
429,12899,7.367029085140121,30,0.013461642102371258,1.9960000000000002e-05,0.15918494760990143,1.5070985555648804,-9.625606295813798,29978954.58177948,000001,20231207,180
430,12929,7.3542134891131035,30,0.013338225025742879,1.9960000000000002e-05,0.047170672565698624,1.5410693883895874,-5.66869385960613,41455468.47087479,000001,20231207,22
431,12959,7.438969825304387,30,0.013215939443674201,1.9960000000000002e-05,0.1511569321155548,1.2872493267059326,-3.745316689152208,-35396015.310546875,000001,20231207,120
432,12989,7.328854266030735,30,0.01309477498256075,1.9960000000000002e-05,0.0544588603079319,1.5488471984863281,2.6108917266422997,64552746.04656601,000001,20231207,12
433,13019,7.432670906200311,30,0.012974721363903825,1.9960000000000002e-05,0.1227940246462822,1.7223272323608398,-7.572183188883969,-29643333.386241913,000001,20231207,109
434,13049,7.350041335453096,30,0.012855768403438569,1.9960000000000002e-05,0.18259067833423615,1.5011932849884033,8.305656700344151,45329056.36640167,000001,20231207,10
435,13079,7.400839936608545,30,0.012737906010270026,1.9960000000000002e-05,0.04469560086727142,1.8196022510528564,9.481962408190723,-764523.9267425537,000001,20231207,135
436,13109,7.328854266030735,30,0.012621124186017125,1.9960000000000002e-05,0.09046944975852966,1.1197545528411865,2.6108917266422997,64552746.04656601,000001,20231207,12
437,13139,7.3691433104177655,30,0.012505413023964495,1.9960000000000002e-05,0.04473533108830452,1.5358914136886597,-8.238515207863296,28056585.613758087,000001,20231207,178
438,13169,7.392415474297824,30,0.012390762708222086,1.9960000000000002e-05,0.0447235181927681,1.7657345533370972,-3.895766734476628,6881677.006065369,000001,20231207,91
439,13199,7.436798519301956,30,0.012277163512892467,1.9960000000000002e-05,0.053426820784807205,1.8696353435516357,8.513251792588767,-33459221.362781525,000001,20231207,131
440,13229,7.367029085140128,30,0.012164605801245766,1.9960000000000002e-05,0.10170157998800278,1.9323532581329346,-9.28443163144353,29978954.581775665,000001,20231207,179
441,13259,7.379714436805916,30,0.012053080024902185,1.9960000000000002e-05,0.08162936568260193,1.511576771736145,1.4263375468375057,18444740.773677826,000001,20231207,150
442,13289,7.454077618288135,30,0.011942576723022,1.9960000000000002e-05,0.12939687073230743,1.955723762512207,-11.814123121425554,-48910298.00566101,000001,20231207,50
443,13319,7.428341618191421,30,0.011833086521502983,1.9960000000000002e-05,0.06480064243078232,1.717836856842041,9.447206063807998,-25769745.490707397,000001,20231207,137
444,13349,6.704489147697188,30,0.011724600132185195,1.9960000000000002e-05,0.06424830853939056,1.5670392513275146,0.47177490508028536,-4077460.9426612854,000001,20231207,167
445,13379,8.99872794506074,30,0.011617108352063057,1.9960000000000002e-05,0.03847537189722061,2.149007558822632,6.051451584499325,1157845.0412750244,000001,20231207,202
446,13409,7.400873478030693,30,0.011510602062504652,1.9960000000000002e-05,0.16129246354103088,1.4827852249145508,-6.539558394101292,-793373.8862419128,000001,20231207,176
447,13439,7.861419375330865,30,0.011405072228478186,1.9960000000000002e-05,0.06010592728853226,2.007315158843994,-6.712562259146254,35042507.14014435,000001,20231207,94
448,13469,7.439084350132614,30,0.011300509897785532,1.9960000000000002e-05,0.10763221979141235,1.716111660003662,-10.24560622914771,-35424865.270038605,000001,20231207,104
449,13499,7.466656763925723,30,0.011196906200302809,1.9960000000000002e-05,0.06418945640325546,1.5441055297851562,8.528496049740104,-60415661.85425949,000001,20231207,61
450,13529,7.402989941768116,30,0.01109425234722792,1.9960000000000002e-05,0.029893971979618073,1.47005295753479,0.6551113691577336,-2715742.8542556763,000001,20231207,156
451,13559,7.350041335453096,30,0.010992539630334993,1.9960000000000002e-05,0.03077957034111023,1.5185918807983398,8.305656700344151,45329056.36640167,000001,20231207,10
452,13589,9.460293899204231,30,0.010891759421235646,1.9960000000000002e-05,0.11075741052627563,1.7032718658447266,6.749801774046369,-54648554.95020676,000001,20231207,60
453,13619,7.409339332980398,30,0.01079190317064704,1.9960000000000002e-05,0.0959102064371109,1.7442266941070557,-7.816037386797244,-8482849.75830841,000001,20231207,112
454,13649,8.490796502384743,30,0.010692962407666632,1.9960000000000002e-05,0.12104332447052002,2.3712518215179443,-4.435424038839095,8350620.777275085,000001,20231207,91
455,13679,7.443326259946939,30,0.010594928739053579,1.9960000000000002e-05,0.1683170199394226,1.790976881980896,-10.200678816922712,-39269603.20607376,000001,20231207,105
456,13709,7.424113167636175,30,0.010497793848516736,1.9960000000000002e-05,0.04592597484588623,2.1414146423339844,2.920102579847898,-21925007.55467987,000001,20231207,195
457,13739,7.432670906200311,30,0.010401549496009169,1.9960000000000002e-05,0.10821059346199036,1.4247113466262817,-10.307366189723757,-29643333.3862381,000001,20231207,183
458,13769,7.407222869242975,30,0.010306187517029152,1.9960000000000002e-05,0.05526856333017349,1.8744277954101562,1.3830154203433127,-6560480.7902908325,000001,20231207,167
459,13799,7.447435680254092,30,0.010211699821927558,1.9960000000000002e-05,0.04878563433885574,2.3065922260284424,0.10124262139882031,-43085491.18260956,000001,20231207,125
460,13829,7.496586921850071,30,0.010118078395221611,1.9960000000000002e-05,0.05255976319313049,1.674254298210144,-1.7602167687089674,-87357677.3659935,000001,20231207,55
461,13859,7.383944004226091,30,0.010025315294914922,1.9960000000000002e-05,0.04213322699069977,1.7598752975463867,-1.2622281296701554,14614427.817386627,000001,20231207,122
462,13889,7.496586921850071,30,0.01,1.9960000000000002e-05,0.0409274585545063,1.563444972038269,-1.7602167687089674,-87357677.3659935,000001,20231207,55
463,13919,7.39875701429327,30,0.01,1.9960000000000002e-05,0.05880836397409439,1.2121527194976807,-0.07279268202784556,1128995.0817756653,000001,20231207,162
464,13949,7.392415474297824,30,0.01,1.9960000000000002e-05,0.020253688097000122,1.964834213256836,-8.340439110838007,6881677.006069183,000001,20231207,97
465,13979,7.441145733969261,30,0.01,1.9960000000000002e-05,0.09312863647937775,0.8977099061012268,-8.85001510049264,-37332809.25830841,000001,20231207,185
466,14009,7.466656763925723,30,0.01,1.9960000000000002e-05,0.24664148688316345,1.9252129793167114,8.528496049740104,-60415661.85425949,000001,20231207,61
467,14039,7.402989941768123,30,0.01,1.9960000000000002e-05,0.2931879162788391,1.742375135421753,0.6551113691592743,-2715742.854259491,000001,20231207,158
468,14069,7.4051064055055456,30,0.01,1.9960000000000002e-05,0.24701663851737976,1.9342131614685059,-0.005544265898872934,-4638111.822277069,000001,20231207,169
469,14099,7.454077618288135,30,0.01,1.9960000000000002e-05,0.12868711352348328,1.4963372945785522,-11.814123121425554,-48910298.00566101,000001,20231207,50
470,14129,7.335420580474921,30,0.01,1.9960000000000002e-05,0.11035390943288803,2.001116991043091,5.028978352764214,58843339.06152725,000001,20231207,144
471,14159,7.454224826851348,30,0.01,1.9960000000000002e-05,0.1824502944946289,0.9298691749572754,-4.610537290692823,-48939147.965156555,000001,20231207,24
472,14189,7.441384779137831,30,0.01,1.9960000000000002e-05,0.12638768553733826,1.265939712524414,-1.6559826492040977,-37390509.17730713,000001,20231207,27
473,14219,7.496586921850071,30,0.01,1.9960000000000002e-05,0.1370224803686142,1.5761713981628418,-1.7602167687089674,-87357677.3659935,000001,20231207,55
474,14249,7.381832012678284,30,0.01,1.9960000000000002e-05,0.06225482001900673,1.5771780014038086,-1.625411107135485,16536796.785404205,000001,20231207,123
475,14279,7.405106405505553,30,0.01,1.9960000000000002e-05,0.07098908722400665,2.205761671066284,9.215924679950314,-4638111.822277069,000001,20231207,63
476,14309,7.335420580474921,30,0.01,1.9960000000000002e-05,0.05803254246711731,1.4453363418579102,5.028978352764214,58843339.06152725,000001,20231207,144
477,14339,7.400839936608545,30,0.01,1.9960000000000002e-05,0.07404127717018127,1.1135387420654297,9.481962408190723,-764523.9267425537,000001,20231207,135
478,14369,7.3712429857067185,30,0.01,1.9960000000000002e-05,0.07623067498207092,1.9817495346069336,2.3680846098224477,26119791.665988922,000001,20231207,72
479,14399,7.6290344462109045,30,0.01,1.9960000000000002e-05,0.06793803721666336,1.0736644268035889,-7.75864289337019,-26343859.684757233,000001,20231207,108
480,14429,7.4221167108753185,30,0.01,1.9960000000000002e-05,0.03364217281341553,1.20255446434021,-1.5265394598032553,-20045913.52590561,000001,20231207,86
481,14459,8.449689124668428,30,0.01,1.9960000000000002e-05,0.05969589203596115,1.5483920574188232,-9.448766435642568,-45036710.110126495,000001,20231207,106
482,14489,7.402989941768123,30,0.01,1.9960000000000002e-05,0.08752834796905518,2.082040786743164,0.6551113691592743,-2715742.854259491,000001,20231207,157
483,14519,7.390308019118418,30,0.01,1.9960000000000002e-05,0.18709415197372437,1.31876540184021,-16.935626631035717,8775196.014591217,000001,20231207,44
484,14549,7.39875701429327,30,0.01,1.9960000000000002e-05,0.1335899531841278,0.7856425046920776,-0.07279268202784556,1128995.0817756653,000001,20231207,163
485,14579,7.421998942358545,30,0.01,1.9960000000000002e-05,0.10425499081611633,1.6463046073913574,2.2153608206379323,-20002638.586666107,000001,20231207,194
486,14609,7.4447821939586625,30,0.01,1.9960000000000002e-05,0.0871569961309433,1.7176960706710815,-8.321657520900867,-40632282.95979309,000001,20231207,186
487,14639,7.388174695606121,30,0.01,1.9960000000000002e-05,0.0737440288066864,2.429936408996582,5.962772588325379,10740839.921863556,000001,20231207,69
488,14669,7.386059353471122,30,0.01,1.9960000000000002e-05,0.11779580265283585,1.360418677330017,-0.8860055501410534,12648783.910114288,000001,20231207,81
489,14699,7.424321105794785,30,0.01,1.9960000000000002e-05,0.13316784799098969,1.9700833559036255,-2.5256069466619717,-21997132.45342636,000001,20231207,33
490,14729,7.373322357939454,30,0.01,1.9960000000000002e-05,0.07975684851408005,1.445199728012085,-2.3826883433569557,24154147.758724213,000001,20231207,15
491,14759,7.428572036150978,30,0.01,1.9960000000000002e-05,0.07106225192546844,1.0531504154205322,-17.229087707864906,-25841870.389465332,000001,20231207,47
492,14789,7.358627968337718,30,0.01,1.9960000000000002e-05,0.05115450918674469,2.3124639987945557,6.296138678466051,37697280.41334534,000001,20231207,206
493,14819,7.385741935483868,30,0.01,1.9960000000000002e-05,0.12667149305343628,1.356645941734314,3.435503772820929,12964210.133991241,000001,20231207,148
494,14849,7.436908320084786,30,0.01,1.9960000000000002e-05,0.0724739357829094,0.3301624655723572,-9.5786906451082,-33488071.322273254,000001,20231207,184
495,14879,7.402989941768123,30,0.01,1.9960000000000002e-05,0.03995255380868912,1.448117971420288,0.6551113691592743,-2715742.854259491,000001,20231207,159
496,14909,7.432670906200311,30,0.01,1.9960000000000002e-05,0.09952317178249359,1.744494915008545,-10.307366189723757,-29643333.3862381,000001,20231207,183
497,14939,7.381828662083546,30,0.01,1.9960000000000002e-05,0.02769562043249607,1.0234246253967285,2.131079306047472,16522371.805660248,000001,20231207,149
498,14969,7.375445565586826,30,0.01,1.9960000000000002e-05,0.03624939173460007,1.3791513442993164,-1.6749524608986681,22231778.79070282,000001,20231207,14
499,14999,7.422195640616689,30,0.01,1.9960000000000002e-05,0.08156780898571014,0.5648297071456909,-0.8331761302906477,-20074763.485412598,000001,20231207,31
500,15029,7.318472266244054,30,0.01,1.9960000000000002e-05,0.05728532746434212,1.5902607440948486,20.53807746706682,74207865.82590485,000001,20231207,4
501,15059,7.458172944297065,30,0.01,1.9960000000000002e-05,0.09303713589906693,2.0129361152648926,6.042816804992764,-52726185.98218918,000001,20231207,59
502,15089,7.449552143991529,30,0.01,1.9960000000000002e-05,0.07394152879714966,1.4454847574234009,1.148266420761469,-45007860.150634766,000001,20231207,193
503,15119,7.312059227921733,30,0.01,1.9960000000000002e-05,0.0751507356762886,1.4583085775375366,14.356766346531035,79960547.75020218,000001,20231207,8
504,15149,7.377600211528279,30,0.01,1.9960000000000002e-05,0.11577596515417099,2.0164589881896973,0.7215957876260007,20367109.741695404,000001,20231207,151
505,15179,7.466656763925723,30,0.01,1.9960000000000002e-05,0.09671588987112045,1.3037267923355103,8.528496049740104,-60415661.85425949,000001,20231207,61
506,15209,7.388184811471046,30,0.01,1.9960000000000002e-05,0.030531898140907288,2.575284481048584,-16.61549003820632,10697564.982608795,000001,20231207,43
507,15239,7.42203811540497,30,0.01,1.9960000000000002e-05,0.13369904458522797,1.291768193244934,-6.315397007008825,-20017063.566410065,000001,20231207,188
508,15269,7.402989941768123,30,0.01,1.9960000000000002e-05,0.038897715508937836,1.5003981590270996,-1.7356398390252177,-2715742.854259491,000001,20231207,171
509,15299,7.3754859862506486,30,0.01,1.9960000000000002e-05,0.02776288241147995,1.0205680131912231,0.6992033571550315,22289478.709712982,000001,20231207,153
510,15329,7.3627771307570065,30,0.01,1.9960000000000002e-05,0.04953548312187195,0.9703701734542847,0.9122765074543707,33809267.538051605,000001,20231207,74
511,15359,7.400873478030693,30,0.01,1.9960000000000002e-05,0.05808394029736519,1.6093909740447998,-5.5149507334518955,-793373.8862419128,000001,20231207,175
512,15389,7.400873478030693,30,0.01,1.9960000000000002e-05,0.043577566742897034,1.246034860610962,0.2911593435634033,-793373.8862380981,000001,20231207,164
513,15419,7.392391970417311,30,0.01,1.9960000000000002e-05,0.11602763086557388,1.8031624555587769,9.051673113730919,6924951.945327759,000001,20231207,139
514,15449,7.428572036150978,30,0.01,1.9960000000000002e-05,0.028132084757089615,1.3762809038162231,-17.229087707864906,-25841870.389465332,000001,20231207,47
515,15479,7.381828662083546,30,0.01,1.9960000000000002e-05,0.038964323699474335,1.727064609527588,2.131079306047472,16522371.805660248,000001,20231207,149
516,15509,8.096916428948756,30,0.01,1.9960000000000002e-05,0.045459337532520294,1.6084208488464355,8.855754931864332,2806716.3932266235,000001,20231207,136
517,15539,7.361659078877711,30,0.01,1.9960000000000002e-05,0.04789082705974579,1.4141151905059814,0.5395925476884074,34824786.112449646,000001,20231207,74
518,15569,7.394554434413163,30,0.01,1.9960000000000002e-05,0.14517103135585785,0.959922194480896,-17.23327565826734,4930458.078556061,000001,20231207,46
519,15599,7.430503970354682,30,0.01,1.9960000000000002e-05,0.03706210479140282,1.0637564659118652,-4.176517130870889,-27706539.438480377,000001,20231207,190
520,15629,7.291016376122553,30,0.01,1.9960000000000002e-05,0.11171942949295044,1.1403080224990845,16.15751296514061,99198662.4101181,000001,20231207,7
521,15659,7.413542041248018,30,0.01,1.9960000000000002e-05,0.02741815708577633,1.5110613107681274,-0.9447808805721999,-12313162.714595795,000001,20231207,124
522,15689,8.865093700370547,30,0.01,1.9960000000000002e-05,0.13105887174606323,1.3516144752502441,1.0013946048702647,31705143.825187683,000001,20231207,73
523,15719,7.4200701754385925,30,0.01,1.9960000000000002e-05,0.20736780762672424,1.8406492471694946,-0.8556876061138871,-18152394.51739502,000001,20231207,30
524,15749,7.358459904407841,30,0.01,1.9960000000000002e-05,0.09851443022489548,1.8858193159103394,-5.281094569983421,37610730.53484726,000001,20231207,19
525,15779,7.3754859862506486,30,0.01,1.9960000000000002e-05,0.03348977863788605,2.107203960418701,0.6992033571550315,22289478.709712982,000001,20231207,153
526,15809,7.436908320084786,30,0.01,1.9960000000000002e-05,0.03467473387718201,0.7877740859985352,9.225692485650892,-33488071.322273254,000001,20231207,62
527,15839,7.330915649867361,30,0.01,1.9960000000000002e-05,0.0380062460899353,0.3392903506755829,-4.546042611453169,62615952.0988121,000001,20231207,18
528,15869,7.434789613142552,30,0.01,1.9960000000000002e-05,0.11884240061044693,1.4143900871276855,-1.0536836646916765,-31565702.35425949,000001,20231207,170
529,15899,7.328854266030735,30,0.01,1.9960000000000002e-05,0.04057132452726364,1.3471277952194214,2.6108917266422997,64552746.04656601,000001,20231207,12
530,15929,9.234736897829539,30,0.01,1.9960000000000002e-05,0.22345834970474243,1.8796539306640625,-2.7655413059200726,-31551277.374515533,000001,20231207,190
531,15959,7.392391970417311,30,0.01,1.9960000000000002e-05,0.020246732980012894,1.8648840188980103,9.051673113730919,6924951.945327759,000001,20231207,139
532,15989,7.39029676735559,30,0.01,1.9960000000000002e-05,0.06664928048849106,0.8014564514160156,-8.362879008041778,8804045.974086761,000001,20231207,96
533,16019,7.436908320084786,30,0.01,1.9960000000000002e-05,0.21868571639060974,1.7150760889053345,-9.5786906451082,-33488071.322273254,000001,20231207,184
534,16049,7.417874801061,30,0.01,1.9960000000000002e-05,0.18936598300933838,1.3312335014343262,-1.9137275034953303,-16201175.589878082,000001,20231207,84
535,16079,7.320379438261792,30,0.01,1.9960000000000002e-05,0.2352297008037567,1.6895837783813477,0.4697448872031632,72242221.9186325,000001,20231207,13
536,16109,7.331030174695609,30,0.01,1.9960000000000002e-05,0.0753365084528923,1.1974766254425049,11.505182807084113,62644802.05830002,000001,20231207,9
537,16139,7.4051064055055384,30,0.01,1.9960000000000002e-05,0.07270415872335434,1.641833782196045,0.6775275078648233,-4638111.82226944,000001,20231207,154
538,16169,8.856854555141176,30,0.01,1.9960000000000002e-05,0.0697525143623352,1.1849204301834106,-3.7339611940829407,-51312537.96669388,000001,20231207,24
539,16199,8.9839440042261,30,0.01,1.9960000000000002e-05,0.22758491337299347,1.2705106735229492,-1.2622281296701554,14614427.817386627,000001,20231207,122
540,16229,7.379714436805916,30,0.01,1.9960000000000002e-05,0.11267368495464325,1.691757321357727,1.4263375468375057,18444740.773677826,000001,20231207,150
541,16259,7.3691433104177655,30,0.01,1.9960000000000002e-05,0.19768935441970825,2.33402419090271,-8.238515207863296,28056585.613758087,000001,20231207,178
542,16289,7.434842440318288,30,0.01,1.9960000000000002e-05,0.07018257677555084,1.6021380424499512,-10.290533641369615,-31580127.334011078,000001,20231207,103
543,16319,7.388184811471046,30,0.01,1.9960000000000002e-05,0.12826669216156006,1.3018016815185547,-10.790879344905836,10697564.982608795,000001,20231207,38
544,16349,7.383940646528888,30,0.01,1.9960000000000002e-05,0.12786847352981567,1.260421872138977,-1.2503433224472904,14571152.878128052,000001,20231207,79
545,16379,7.375445565586826,30,0.01,1.9960000000000002e-05,0.24628660082817078,1.4197666645050049,-1.6749524608986681,22231778.79070282,000001,20231207,14
546,16409,7.41568872419268,30,0.01,1.9960000000000002e-05,0.09915702044963837,0.5093405246734619,-8.773396631322289,-14249956.66235733,000001,20231207,115
547,16439,7.386059353471122,30,0.01,1.9960000000000002e-05,0.04791669920086861,1.7894235849380493,-0.8860055501410534,12648783.910114288,000001,20231207,81
548,16469,7.432670906200311,30,0.01,1.9960000000000002e-05,0.24096910655498505,1.9998226165771484,-10.307366189723757,-29643333.3862381,000001,20231207,183
549,16499,7.331030174695609,30,0.01,1.9960000000000002e-05,0.17880484461784363,0.7035308480262756,11.505182807084113,62644802.05830002,000001,20231207,9
550,16529,7.458172944297065,30,0.01,1.9960000000000002e-05,0.051149625331163406,1.6860944032669067,6.042816804992764,-52726185.98218918,000001,20231207,59
551,16559,7.367029085140121,30,0.01,1.9960000000000002e-05,0.02466704696416855,2.041994571685791,-9.625606295813798,29978954.58177948,000001,20231207,180
552,16589,7.424321105794778,30,0.01,1.9960000000000002e-05,0.07818697392940521,1.1306072473526,-1.1536531129081777,-21997132.45342636,000001,20231207,32
553,16619,7.438969825304387,30,0.01,1.9960000000000002e-05,0.04888672009110451,1.153916597366333,-3.745316689152208,-35396015.310546875,000001,20231207,120
554,16649,7.386059353471122,30,0.01,1.9960000000000002e-05,0.08859425783157349,1.9984920024871826,-1.227903425245063,12648783.910114288,000001,20231207,82
